images captions
multimodal/non_damage/images/ad_2017-11-25_11-13-04.jpg multimodal/non_damage/text/ad_2017-11-25_11-13-04.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_21-05-04.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_21-05-04.txt
multimodal/damaged_nature/images/treefalling_2017-10-30_00-48-45.jpg multimodal/damaged_nature/text/treefalling_2017-10-30_00-48-45.txt
multimodal/damaged_nature/images/drought_2017-11-07_23-08-36.jpg multimodal/damaged_nature/text/drought_2017-11-07_23-08-36.txt
multimodal/damaged_nature/images/sandydamage_2013-03-08_18-22-03.jpg multimodal/damaged_nature/text/sandydamage_2013-03-08_18-22-03.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2017-08-31_09-42-03.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2017-08-31_09-42-03.txt
multimodal/non_damage/images/ad_2017-11-25_12-14-36.jpg multimodal/non_damage/text/ad_2017-11-25_12-14-36.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2016-06-12_17-55-37.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2016-06-12_17-55-37.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-02_10-21-43.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-02_10-21-43.txt
multimodal/fires/images/forrestfire_2017-05-22_18-23-38.jpg multimodal/fires/text/forrestfire_2017-05-22_18-23-38.txt
multimodal/damaged_nature/images/wildfires_2017-11-20_13-04-24.jpg multimodal/damaged_nature/text/wildfires_2017-11-20_13-04-24.txt
multimodal/non_damage/images/ad_2017-11-25_03-52-28.jpg multimodal/non_damage/text/ad_2017-11-25_03-52-28.txt
multimodal/human_damage/images/yemencrisis_2015-07-20_17-18-00.jpg multimodal/human_damage/text/yemencrisis_2015-07-20_17-18-00.txt
multimodal/human_damage/images/isiscrimes_2015-11-28_09-51-33.jpg multimodal/human_damage/text/isiscrimes_2015-11-28_09-51-33.txt
multimodal/non_damage/images/ad_2017-11-25_11-04-01.jpg multimodal/non_damage/text/ad_2017-11-25_11-04-01.txt
multimodal/damaged_infrastructure/images/suicidebombing_2017-10-30_11-29-08.jpg multimodal/damaged_infrastructure/text/suicidebombing_2017-10-30_11-29-08.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-04-13_00-59-39.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-04-13_00-59-39.txt
multimodal/non_damage/images/ad_2017-11-25_11-48-39.jpg multimodal/non_damage/text/ad_2017-11-25_11-48-39.txt
multimodal/flood/images/accrafloods_2016-08-02_08-15-06.jpg multimodal/flood/text/accrafloods_2016-08-02_08-15-06.txt
multimodal/non_damage/images/ad_2017-11-25_06-43-24.jpg multimodal/non_damage/text/ad_2017-11-25_06-43-24.txt
multimodal/damaged_nature/images/drought_2017-11-14_11-36-36.jpg multimodal/damaged_nature/text/drought_2017-11-14_11-36-36.txt
multimodal/non_damage/images/ad_2017-11-25_10-15-50.jpg multimodal/non_damage/text/ad_2017-11-25_10-15-50.txt
multimodal/non_damage/images/building_2017-10-30_17-19-24.jpg multimodal/non_damage/text/building_2017-10-30_17-19-24.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-04_09-06-14.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-04_09-06-14.txt
multimodal/non_damage/images/ad_2017-11-25_06-30-20.jpg multimodal/non_damage/text/ad_2017-11-25_06-30-20.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_07-11-02.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_07-11-02.txt
multimodal/non_damage/images/ad_2017-11-25_05-13-55.jpg multimodal/non_damage/text/ad_2017-11-25_05-13-55.txt
multimodal/human_damage/images/isiscrimes_2015-08-25_03-29-26.jpg multimodal/human_damage/text/isiscrimes_2015-08-25_03-29-26.txt
multimodal/non_damage/images/ad_2017-11-25_06-02-46.jpg multimodal/non_damage/text/ad_2017-11-25_06-02-46.txt
multimodal/non_damage/images/ad_2017-11-25_08-57-14.jpg multimodal/non_damage/text/ad_2017-11-25_08-57-14.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-04_09-21-45.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-04_09-21-45.txt
multimodal/human_damage/images/victimsofwar_2017-03-07_19-29-35.jpg multimodal/human_damage/text/victimsofwar_2017-03-07_19-29-35.txt
multimodal/non_damage/images/ad_2017-11-25_02-24-04.jpg multimodal/non_damage/text/ad_2017-11-25_02-24-04.txt
multimodal/non_damage/images/building_2017-10-30_17-26-38.jpg multimodal/non_damage/text/building_2017-10-30_17-26-38.txt
multimodal/damaged_nature/images/treesfalling_2017-11-06_01-43-54.jpg multimodal/damaged_nature/text/treesfalling_2017-11-06_01-43-54.txt
multimodal/non_damage/images/ad_2017-11-25_11-28-54.jpg multimodal/non_damage/text/ad_2017-11-25_11-28-54.txt
multimodal/damaged_nature/images/drought_2017-11-07_08-37-56.jpg multimodal/damaged_nature/text/drought_2017-11-07_08-37-56.txt
multimodal/non_damage/images/ad_2017-11-25_05-00-42.jpg multimodal/non_damage/text/ad_2017-11-25_05-00-42.txt
multimodal/non_damage/images/ad_2017-11-25_05-57-35.jpg multimodal/non_damage/text/ad_2017-11-25_05-57-35.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-04_11-06-18.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-04_11-06-18.txt
multimodal/human_damage/images/isiscrimes_2015-08-22_02-31-53.jpg multimodal/human_damage/text/isiscrimes_2015-08-22_02-31-53.txt
multimodal/non_damage/images/building_2017-10-30_17-32-24.jpg multimodal/non_damage/text/building_2017-10-30_17-32-24.txt
multimodal/non_damage/images/ad_2017-11-25_10-00-46.jpg multimodal/non_damage/text/ad_2017-11-25_10-00-46.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-12-10_18-17-52.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-12-10_18-17-52.txt
multimodal/non_damage/images/building_2017-10-30_16-52-47.jpg multimodal/non_damage/text/building_2017-10-30_16-52-47.txt
multimodal/non_damage/images/ad_2017-11-25_11-39-51.jpg multimodal/non_damage/text/ad_2017-11-25_11-39-51.txt
multimodal/human_damage/images/isiscrimes_2015-12-01_08-53-30.jpg multimodal/human_damage/text/isiscrimes_2015-12-01_08-53-30.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-05-12_21-17-51.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-05-12_21-17-51.txt
multimodal/non_damage/images/ad_2017-11-25_08-40-00.jpg multimodal/non_damage/text/ad_2017-11-25_08-40-00.txt
multimodal/human_damage/images/terrorattack_2017-11-03_16-44-27.jpg multimodal/human_damage/text/terrorattack_2017-11-03_16-44-27.txt
multimodal/non_damage/images/ad_2017-11-25_06-11-48.jpg multimodal/non_damage/text/ad_2017-11-25_06-11-48.txt
multimodal/non_damage/images/ad_2017-11-25_12-56-29.jpg multimodal/non_damage/text/ad_2017-11-25_12-56-29.txt
multimodal/non_damage/images/ad_2017-11-25_09-58-15.jpg multimodal/non_damage/text/ad_2017-11-25_09-58-15.txt
multimodal/non_damage/images/ad_2017-11-25_05-56-02.jpg multimodal/non_damage/text/ad_2017-11-25_05-56-02.txt
multimodal/damaged_nature/images/treesfalling_2013-09-08_19-42-32.jpg multimodal/damaged_nature/text/treesfalling_2013-09-08_19-42-32.txt
multimodal/damaged_infrastructure/images/buildingfire_2016-11-18_21-26-06.jpg multimodal/damaged_infrastructure/text/buildingfire_2016-11-18_21-26-06.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-05_11-41-46.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-05_11-41-46.txt
multimodal/non_damage/images/nature_2017-10-30_17-47-28.jpg multimodal/non_damage/text/nature_2017-10-30_17-47-28.txt
multimodal/fires/images/forrestfire_2017-09-14_07-57-44.jpg multimodal/fires/text/forrestfire_2017-09-14_07-57-44.txt
multimodal/non_damage/images/ad_2017-11-25_11-38-23.jpg multimodal/non_damage/text/ad_2017-11-25_11-38-23.txt
multimodal/non_damage/images/ad_2017-11-25_11-11-42.jpg multimodal/non_damage/text/ad_2017-11-25_11-11-42.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2017-09-01_09-38-34.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2017-09-01_09-38-34.txt
multimodal/non_damage/images/building_2017-10-30_16-57-23.jpg multimodal/non_damage/text/building_2017-10-30_16-57-23.txt
multimodal/fires/images/forrestfire_2017-09-02_10-36-33.jpg multimodal/fires/text/forrestfire_2017-09-02_10-36-33.txt
multimodal/non_damage/images/building_2017-10-30_17-42-48.jpg multimodal/non_damage/text/building_2017-10-30_17-42-48.txt
multimodal/non_damage/images/ad_2017-11-25_09-14-52.jpg multimodal/non_damage/text/ad_2017-11-25_09-14-52.txt
multimodal/damaged_infrastructure/images/wreckedcar_2016-11-24_01-44-52.jpg multimodal/damaged_infrastructure/text/wreckedcar_2016-11-24_01-44-52.txt
multimodal/damaged_nature/images/treesfalling_2016-02-02_03-35-38.jpg multimodal/damaged_nature/text/treesfalling_2016-02-02_03-35-38.txt
multimodal/non_damage/images/building_2017-10-30_17-31-59.jpg multimodal/non_damage/text/building_2017-10-30_17-31-59.txt
multimodal/damaged_infrastructure/images/earthquakenepal_2016-09-20_18-42-23.jpg multimodal/damaged_infrastructure/text/earthquakenepal_2016-09-20_18-42-23.txt
multimodal/flood/images/accrafloods_2016-06-09_13-43-31.jpg multimodal/flood/text/accrafloods_2016-06-09_13-43-31.txt
multimodal/damaged_infrastructure/images/yemencrisis_2017-03-25_17-01-44.jpg multimodal/damaged_infrastructure/text/yemencrisis_2017-03-25_17-01-44.txt
multimodal/damaged_infrastructure/images/hurricanesandy_2017-10-29_20-20-39.jpg multimodal/damaged_infrastructure/text/hurricanesandy_2017-10-29_20-20-39.txt
multimodal/human_damage/images/yemencrisis_2017-08-01_20-08-00.jpg multimodal/human_damage/text/yemencrisis_2017-08-01_20-08-00.txt
multimodal/damaged_nature/images/treesfalling_2017-09-09_23-14-49.jpg multimodal/damaged_nature/text/treesfalling_2017-09-09_23-14-49.txt
multimodal/damaged_nature/images/drought_2017-11-05_04-12-57.jpg multimodal/damaged_nature/text/drought_2017-11-05_04-12-57.txt
multimodal/non_damage/images/building_2017-10-30_16-56-49.jpg multimodal/non_damage/text/building_2017-10-30_16-56-49.txt
multimodal/non_damage/images/ad_2017-11-25_12-14-12.jpg multimodal/non_damage/text/ad_2017-11-25_12-14-12.txt
multimodal/non_damage/images/building_2017-10-30_17-07-08.jpg multimodal/non_damage/text/building_2017-10-30_17-07-08.txt
multimodal/fires/images/buildingfire_2016-08-11_06-47-24.jpg multimodal/fires/text/buildingfire_2016-08-11_06-47-24.txt
multimodal/non_damage/images/ad_2017-11-25_02-51-48.jpg multimodal/non_damage/text/ad_2017-11-25_02-51-48.txt
multimodal/non_damage/images/ad_2017-11-25_12-18-43.jpg multimodal/non_damage/text/ad_2017-11-25_12-18-43.txt
multimodal/non_damage/images/ad_2017-11-25_04-42-44.jpg multimodal/non_damage/text/ad_2017-11-25_04-42-44.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-03-13_23-45-39.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-03-13_23-45-39.txt
multimodal/human_damage/images/isiscrimes_2015-08-08_18-54-11.jpg multimodal/human_damage/text/isiscrimes_2015-08-08_18-54-11.txt
multimodal/fires/images/forrestfire_2017-09-07_20-14-52.jpg multimodal/fires/text/forrestfire_2017-09-07_20-14-52.txt
multimodal/non_damage/images/nature_2017-10-30_17-46-41.jpg multimodal/non_damage/text/nature_2017-10-30_17-46-41.txt
multimodal/non_damage/images/ad_2017-11-25_04-03-33.jpg multimodal/non_damage/text/ad_2017-11-25_04-03-33.txt
multimodal/non_damage/images/ad_2017-11-25_11-02-16.jpg multimodal/non_damage/text/ad_2017-11-25_11-02-16.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_22-12-43.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_22-12-43.txt
multimodal/damaged_nature/images/windstorm_2017-11-14_02-04-00.jpg multimodal/damaged_nature/text/windstorm_2017-11-14_02-04-00.txt
multimodal/fires/images/buildingfire_2017-06-25_00-20-19.jpg multimodal/fires/text/buildingfire_2017-06-25_00-20-19.txt
multimodal/non_damage/images/ad_2017-11-25_11-01-00.jpg multimodal/non_damage/text/ad_2017-11-25_11-01-00.txt
multimodal/non_damage/images/ad_2017-11-25_09-23-16.jpg multimodal/non_damage/text/ad_2017-11-25_09-23-16.txt
multimodal/damaged_infrastructure/images/destruction_2017-10-28_08-39-50.jpg multimodal/damaged_infrastructure/text/destruction_2017-10-28_08-39-50.txt
multimodal/non_damage/images/ad_2017-11-25_06-10-03.jpg multimodal/non_damage/text/ad_2017-11-25_06-10-03.txt
multimodal/flood/images/accrafloods_2016-06-11_14-04-21.jpg multimodal/flood/text/accrafloods_2016-06-11_14-04-21.txt
multimodal/non_damage/images/ad_2017-11-25_04-22-38.jpg multimodal/non_damage/text/ad_2017-11-25_04-22-38.txt
multimodal/flood/images/disasters_2017-08-23_23-44-29.jpg multimodal/flood/text/disasters_2017-08-23_23-44-29.txt
multimodal/non_damage/images/ad_2017-11-25_05-43-51.jpg multimodal/non_damage/text/ad_2017-11-25_05-43-51.txt
multimodal/damaged_nature/images/disasters_2017-08-17_22-37-36.jpg multimodal/damaged_nature/text/disasters_2017-08-17_22-37-36.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2015-05-13_17-54-36.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2015-05-13_17-54-36.txt
multimodal/non_damage/images/ad_2017-11-25_04-06-54.jpg multimodal/non_damage/text/ad_2017-11-25_04-06-54.txt
multimodal/fires/images/buildingfire_2017-02-10_19-15-05.jpg multimodal/fires/text/buildingfire_2017-02-10_19-15-05.txt
multimodal/non_damage/images/ad_2017-11-25_02-34-21.jpg multimodal/non_damage/text/ad_2017-11-25_02-34-21.txt
multimodal/flood/images/floodwater_2017-08-06_16-59-28.jpg multimodal/flood/text/floodwater_2017-08-06_16-59-28.txt
multimodal/non_damage/images/ad_2017-11-25_12-36-41.jpg multimodal/non_damage/text/ad_2017-11-25_12-36-41.txt
multimodal/damaged_infrastructure/images/naturaldisaster_2017-10-23_00-27-22.jpg multimodal/damaged_infrastructure/text/naturaldisaster_2017-10-23_00-27-22.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2013-06-05_19-57-42.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2013-06-05_19-57-42.txt
multimodal/human_damage/images/isiscrimes_2015-08-03_11-23-52.jpg multimodal/human_damage/text/isiscrimes_2015-08-03_11-23-52.txt
multimodal/non_damage/images/building_2017-10-30_17-33-26.jpg multimodal/non_damage/text/building_2017-10-30_17-33-26.txt
multimodal/non_damage/images/ad_2017-11-25_04-49-28.jpg multimodal/non_damage/text/ad_2017-11-25_04-49-28.txt
multimodal/non_damage/images/ad_2017-11-25_03-44-53.jpg multimodal/non_damage/text/ad_2017-11-25_03-44-53.txt
multimodal/non_damage/images/building_2017-10-30_17-19-39.jpg multimodal/non_damage/text/building_2017-10-30_17-19-39.txt
multimodal/non_damage/images/nature_2017-10-30_17-48-26.jpg multimodal/non_damage/text/nature_2017-10-30_17-48-26.txt
multimodal/non_damage/images/ad_2017-11-25_02-38-37.jpg multimodal/non_damage/text/ad_2017-11-25_02-38-37.txt
multimodal/non_damage/images/food_2017-11-23_23-11-28.jpg multimodal/non_damage/text/food_2017-11-23_23-11-28.txt
multimodal/non_damage/images/nature_2017-10-30_17-46-42.jpg multimodal/non_damage/text/nature_2017-10-30_17-46-42.txt
multimodal/non_damage/images/ad_2017-11-25_06-42-03.jpg multimodal/non_damage/text/ad_2017-11-25_06-42-03.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-04_16-41-44.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-04_16-41-44.txt
multimodal/non_damage/images/ad_2017-11-25_05-15-06.jpg multimodal/non_damage/text/ad_2017-11-25_05-15-06.txt
multimodal/non_damage/images/building_2017-10-30_16-59-33.jpg multimodal/non_damage/text/building_2017-10-30_16-59-33.txt
multimodal/non_damage/images/building_2017-10-30_17-44-57.jpg multimodal/non_damage/text/building_2017-10-30_17-44-57.txt
multimodal/damaged_nature/images/drought_2017-11-19_05-24-35.jpg multimodal/damaged_nature/text/drought_2017-11-19_05-24-35.txt
multimodal/damaged_nature/images/wildfires_2017-11-20_15-02-02.jpg multimodal/damaged_nature/text/wildfires_2017-11-20_15-02-02.txt
multimodal/non_damage/images/ad_2017-11-25_11-33-27.jpg multimodal/non_damage/text/ad_2017-11-25_11-33-27.txt
multimodal/damaged_nature/images/landslide_2017-10-20_14-46-46.jpg multimodal/damaged_nature/text/landslide_2017-10-20_14-46-46.txt
multimodal/non_damage/images/nature_2017-10-30_21-53-15.jpg multimodal/non_damage/text/nature_2017-10-30_21-53-15.txt
multimodal/damaged_infrastructure/images/hurricanesandy_2017-10-29_23-05-23.jpg multimodal/damaged_infrastructure/text/hurricanesandy_2017-10-29_23-05-23.txt
multimodal/non_damage/images/ad_2017-11-25_04-06-31.jpg multimodal/non_damage/text/ad_2017-11-25_04-06-31.txt
multimodal/fires/images/forrestfire_2016-02-09_04-34-21.jpg multimodal/fires/text/forrestfire_2016-02-09_04-34-21.txt
multimodal/fires/images/buildingfire_2016-07-18_12-19-11.jpg multimodal/fires/text/buildingfire_2016-07-18_12-19-11.txt
multimodal/non_damage/images/ad_2017-11-25_03-22-29.jpg multimodal/non_damage/text/ad_2017-11-25_03-22-29.txt
multimodal/non_damage/images/ad_2017-11-25_12-32-42.jpg multimodal/non_damage/text/ad_2017-11-25_12-32-42.txt
multimodal/non_damage/images/ad_2017-11-25_04-08-15.jpg multimodal/non_damage/text/ad_2017-11-25_04-08-15.txt
multimodal/non_damage/images/ad_2017-11-25_08-07-36.jpg multimodal/non_damage/text/ad_2017-11-25_08-07-36.txt
multimodal/non_damage/images/nature_2017-10-30_17-47-56.jpg multimodal/non_damage/text/nature_2017-10-30_17-47-56.txt
multimodal/non_damage/images/ad_2017-11-25_02-51-10.jpg multimodal/non_damage/text/ad_2017-11-25_02-51-10.txt
multimodal/damaged_infrastructure/images/terrorattack_2017-10-17_18-13-11.jpg multimodal/damaged_infrastructure/text/terrorattack_2017-10-17_18-13-11.txt
multimodal/non_damage/images/ad_2017-11-25_02-46-26.jpg multimodal/non_damage/text/ad_2017-11-25_02-46-26.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-14_00-43-00.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-14_00-43-00.txt
multimodal/damaged_infrastructure/images/wreckedcar_2016-12-06_20-31-03.jpg multimodal/damaged_infrastructure/text/wreckedcar_2016-12-06_20-31-03.txt
multimodal/non_damage/images/ad_2017-11-25_05-22-13.jpg multimodal/non_damage/text/ad_2017-11-25_05-22-13.txt
multimodal/damaged_nature/images/treesfalling_2017-02-12_01-37-26.jpg multimodal/damaged_nature/text/treesfalling_2017-02-12_01-37-26.txt
multimodal/non_damage/images/ad_2017-11-25_11-25-32.jpg multimodal/non_damage/text/ad_2017-11-25_11-25-32.txt
multimodal/flood/images/naturaldisaster_2017-10-17_13-40-08.jpg multimodal/flood/text/naturaldisaster_2017-10-17_13-40-08.txt
multimodal/non_damage/images/ad_2017-11-25_11-59-10.jpg multimodal/non_damage/text/ad_2017-11-25_11-59-10.txt
multimodal/fires/images/buildingfire_2017-07-08_03-27-34.jpg multimodal/fires/text/buildingfire_2017-07-08_03-27-34.txt
multimodal/non_damage/images/ad_2017-11-25_03-23-47.jpg multimodal/non_damage/text/ad_2017-11-25_03-23-47.txt
multimodal/non_damage/images/food_2017-11-23_23-11-03.jpg multimodal/non_damage/text/food_2017-11-23_23-11-03.txt
multimodal/non_damage/images/ad_2017-11-25_07-12-15.jpg multimodal/non_damage/text/ad_2017-11-25_07-12-15.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-09-26_08-30-00.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-09-26_08-30-00.txt
multimodal/non_damage/images/building_2017-10-30_16-57-30.jpg multimodal/non_damage/text/building_2017-10-30_16-57-30.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-06-13_20-25-03.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-06-13_20-25-03.txt
multimodal/fires/images/forrestfire_2017-08-04_20-43-12.jpg multimodal/fires/text/forrestfire_2017-08-04_20-43-12.txt
multimodal/damaged_nature/images/landslide_2017-10-20_16-13-30.jpg multimodal/damaged_nature/text/landslide_2017-10-20_16-13-30.txt
multimodal/damaged_infrastructure/images/destruction_2017-10-27_21-52-16.jpg multimodal/damaged_infrastructure/text/destruction_2017-10-27_21-52-16.txt
multimodal/damaged_infrastructure/images/hurricanesandy_2017-10-30_15-44-37.jpg multimodal/damaged_infrastructure/text/hurricanesandy_2017-10-30_15-44-37.txt
multimodal/fires/images/forrestfire_2017-09-14_08-02-59.jpg multimodal/fires/text/forrestfire_2017-09-14_08-02-59.txt
multimodal/damaged_infrastructure/images/disasters_2017-11-08_16-20-04.jpg multimodal/damaged_infrastructure/text/disasters_2017-11-08_16-20-04.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-10-20_12-59-23.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-10-20_12-59-23.txt
multimodal/non_damage/images/ad_2017-11-25_08-51-35.jpg multimodal/non_damage/text/ad_2017-11-25_08-51-35.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-08-06_19-42-24.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-08-06_19-42-24.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-10-30_17-23-29.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-10-30_17-23-29.txt
multimodal/non_damage/images/ad_2017-11-25_03-07-27.jpg multimodal/non_damage/text/ad_2017-11-25_03-07-27.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-02-02_16-30-16.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-02-02_16-30-16.txt
multimodal/non_damage/images/nature_2017-10-30_17-47-15.jpg multimodal/non_damage/text/nature_2017-10-30_17-47-15.txt
multimodal/fires/images/buildingfire_2017-08-23_06-46-42.jpg multimodal/fires/text/buildingfire_2017-08-23_06-46-42.txt
multimodal/non_damage/images/ad_2017-11-25_11-39-47.jpg multimodal/non_damage/text/ad_2017-11-25_11-39-47.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2012-10-30_04-49-23.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2012-10-30_04-49-23.txt
multimodal/non_damage/images/nature_2017-10-30_21-52-13.jpg multimodal/non_damage/text/nature_2017-10-30_21-52-13.txt
multimodal/fires/images/suicidebombing_2016-07-04_23-34-31.jpg multimodal/fires/text/suicidebombing_2016-07-04_23-34-31.txt
multimodal/damaged_infrastructure/images/warsyria_2017-01-22_00-59-12.jpg multimodal/damaged_infrastructure/text/warsyria_2017-01-22_00-59-12.txt
multimodal/flood/images/naturaldisaster_2017-10-30_01-55-49.jpg multimodal/flood/text/naturaldisaster_2017-10-30_01-55-49.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-01-05_05-00-03.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-01-05_05-00-03.txt
multimodal/non_damage/images/ad_2017-11-25_08-12-03.jpg multimodal/non_damage/text/ad_2017-11-25_08-12-03.txt
multimodal/non_damage/images/ad_2017-11-25_12-55-07.jpg multimodal/non_damage/text/ad_2017-11-25_12-55-07.txt
multimodal/non_damage/images/building_2017-10-30_16-58-45.jpg multimodal/non_damage/text/building_2017-10-30_16-58-45.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-10-26_23-06-03.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-10-26_23-06-03.txt
multimodal/non_damage/images/ad_2017-11-25_08-19-26.jpg multimodal/non_damage/text/ad_2017-11-25_08-19-26.txt
multimodal/flood/images/floodwater_2017-05-26_05-36-38.jpg multimodal/flood/text/floodwater_2017-05-26_05-36-38.txt
multimodal/damaged_nature/images/hurricaneirma_2017-11-20_04-47-21.jpg multimodal/damaged_nature/text/hurricaneirma_2017-11-20_04-47-21.txt
multimodal/non_damage/images/ad_2017-11-25_02-14-10.jpg multimodal/non_damage/text/ad_2017-11-25_02-14-10.txt
multimodal/non_damage/images/ad_2017-11-25_06-38-56.jpg multimodal/non_damage/text/ad_2017-11-25_06-38-56.txt
multimodal/non_damage/images/building_2017-10-30_17-03-04.jpg multimodal/non_damage/text/building_2017-10-30_17-03-04.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_21-27-20.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_21-27-20.txt
multimodal/damaged_nature/images/drought_2017-10-29_06-30-30.jpg multimodal/damaged_nature/text/drought_2017-10-29_06-30-30.txt
multimodal/non_damage/images/ad_2017-11-25_10-52-04.jpg multimodal/non_damage/text/ad_2017-11-25_10-52-04.txt
multimodal/non_damage/images/ad_2017-11-25_05-54-52.jpg multimodal/non_damage/text/ad_2017-11-25_05-54-52.txt
multimodal/non_damage/images/building_2017-10-30_16-49-34.jpg multimodal/non_damage/text/building_2017-10-30_16-49-34.txt
multimodal/damaged_nature/images/naturaldisaster_2017-10-22_01-32-11.jpg multimodal/damaged_nature/text/naturaldisaster_2017-10-22_01-32-11.txt
multimodal/non_damage/images/ad_2017-11-25_10-59-50.jpg multimodal/non_damage/text/ad_2017-11-25_10-59-50.txt
multimodal/non_damage/images/ad_2017-11-25_08-59-46.jpg multimodal/non_damage/text/ad_2017-11-25_08-59-46.txt
multimodal/non_damage/images/ad_2017-11-25_04-25-12.jpg multimodal/non_damage/text/ad_2017-11-25_04-25-12.txt
multimodal/non_damage/images/nature_2017-10-30_17-46-16.jpg multimodal/non_damage/text/nature_2017-10-30_17-46-16.txt
multimodal/non_damage/images/food_2017-11-23_23-10-28.jpg multimodal/non_damage/text/food_2017-11-23_23-10-28.txt
multimodal/non_damage/images/ad_2017-11-25_11-41-36.jpg multimodal/non_damage/text/ad_2017-11-25_11-41-36.txt
multimodal/non_damage/images/ad_2017-11-25_12-09-17.jpg multimodal/non_damage/text/ad_2017-11-25_12-09-17.txt
multimodal/non_damage/images/ad_2017-11-25_11-06-23.jpg multimodal/non_damage/text/ad_2017-11-25_11-06-23.txt
multimodal/non_damage/images/ad_2017-11-25_07-10-15.jpg multimodal/non_damage/text/ad_2017-11-25_07-10-15.txt
multimodal/fires/images/naturaldisaster_2017-10-23_18-47-18.jpg multimodal/fires/text/naturaldisaster_2017-10-23_18-47-18.txt
multimodal/flood/images/floodwater_2017-08-27_17-45-38.jpg multimodal/flood/text/floodwater_2017-08-27_17-45-38.txt
multimodal/human_damage/images/isiscrimes_2015-08-11_14-29-34.jpg multimodal/human_damage/text/isiscrimes_2015-08-11_14-29-34.txt
multimodal/damaged_nature/images/windstorm_2017-11-16_09-32-55.jpg multimodal/damaged_nature/text/windstorm_2017-11-16_09-32-55.txt
multimodal/non_damage/images/ad_2017-11-25_03-54-47.jpg multimodal/non_damage/text/ad_2017-11-25_03-54-47.txt
multimodal/damaged_nature/images/drought_2017-11-07_10-04-09.jpg multimodal/damaged_nature/text/drought_2017-11-07_10-04-09.txt
multimodal/non_damage/images/ad_2017-11-25_04-25-18.jpg multimodal/non_damage/text/ad_2017-11-25_04-25-18.txt
multimodal/damaged_infrastructure/images/earthquakenepal_2016-05-02_12-34-09.jpg multimodal/damaged_infrastructure/text/earthquakenepal_2016-05-02_12-34-09.txt
